Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
I ask all of the noble women around the world to look at what the United States is doing in the fight against,274,2020-06-17 1:33,Twitter for iPhone,512,87,gpt2_don,1.27E+18,,,FALSE,https://t.co/QQX32iB4gW,en,June,Q2
This article is from the archive of our partner .,212,2020-04-27 18:01,Twitter Web App,8825,1762,gpt2_don,1.25E+18,,232268199,FALSE,,en,April,Q2
The Obama campaign is jumping on the news that Sen. John McCain John Sidney McCainCongress must use bipartisan oversight as the lever to combat malicious hackers God is great! Dems,234,2020-04-17 20:52,Twitter for iPhone,111,15,gpt2_don,1.25E+18,,240778059,FALSE,https://t.co/mGqyIS9C62,en,April,Q2
The only problem with the so-called 'tremendous' new research showing that vaccines cause autism is that they are funded by taxpayers and sold under the name of 'personal freedom' and the like. The real agenda,182,2020-06-01 21:14,Twitter Web App,450,45,gpt2_don,1.27E+18,,2978837542,FALSE,https://t.co/ytAjiZiiVY,en,June,Q2
Well now we know why Planned Parenthood does not perform abortions on or into law criminal aliens.,320,2020-03-20 18:37,Twitter Web App,236,70,gpt2_don,1.24E+18,,545107258,FALSE,https://t.co/sAxdAjJGU2,en,March,Q1
They did it to themselves.,299,2020-02-23 22:57,Twitter for iPhone,24,11,gpt2_don,1.23E+18,,416025003,FALSE,https://t.co/wCDqM5Cg3J,en,February,Q1
Thank you!,211,2020-04-20 20:28,Twitter Web App,139,31,gpt2_don,1.25E+18,,1.00E+18,FALSE,https://t.co/k1r3V6Dagg,en,April,Q2
....And the Democrats in the House are going crazy. They don',278,2020-06-18 1:00,Twitter for iPhone,545,59,gpt2_don,1.27E+18,,,FALSE,https://t.co/94P0RxqsQ8,en,June,Q2
And then what?,217,2020-06-19 13:34,Twitter for iPhone,274,54,gpt2_don,1.27E+18,,19834403,FALSE,,en,June,Q2
The Senate Intelligence Committee is investigating Russian interference in the 2016 U.S. Election. Here are some of their findings:,276,2020-06-21 13:04,Twitter for iPhone,817,160,gpt2_don,1.27E+18,,,FALSE,https://t.co/xtNT3p0RJb,en,June,Q2
The Russian government has consistently sought to undermine the U.S. democratic process,283,2020-03-27 18:19,Twitter Web App,265,71,gpt2_don,1.24E+18,,20217019,FALSE,,en,March,Q1
Ohio State Sen. Nina Turner (D) is a mega-disgracer for her role in the fake dossier being spread about President Trump. Her husband is the criminally-crazed traitor Robert Durst!,214,2020-05-07 20:11,Twitter for iPhone,3,2,gpt2_don,1.26E+18,1.06E+18,1.06E+18,FALSE,https://t.co/E4CduB0M5T,en,May,Q2
Somebody give me a break.,237,2020-04-19 17:12,Twitter for iPhone,911,148,gpt2_don,1.25E+18,,19834403,FALSE,,en,April,Q2
Reports are coming in that the FBI has interviewed former senior advisor to President Trump and current Fox News Contributor Roger Ailes alumnus Jim Henson on the Seth Rich Murder Hacking,203,2020-06-03 13:54,Twitter Web App,137,25,gpt2_don,1.27E+18,,47437206,FALSE,https://t.co/4LTuHirPLh,en,June,Q2
A few weeks ago I wrote a piece for the Telegraph about how we should be extremely concerned that the Government are attempting to abolish the Parliamentary Under-Secretary-General position. That is now being considered by the Government.,88,2020-03-14 20:30,Twitter Media Studio,127,120,gpt2_don,1.24E+18,,8.14E+17,FALSE,https://t.co/UYSsP43LFm,en,March,Q1
"A lot of people are looking for answers, and I think we can all agree that the answer is YES!",301,2020-04-23 1:16,Twitter for iPhone,3048,410,gpt2_don,1.25E+18,,1.08E+18,FALSE,https://t.co/k4gIxeN15b,en,April,Q2
The Great Wall of China is already being rebuilt and the Chinese Government is paying a heavy price for this aggression.,173,2020-03-19 14:28,Twitter Web App,1,0,gpt2_don,1.24E+18,416025003,416025003,FALSE,https://t.co/1FIpEFwt1t,en,March,Q1
The Zephyr Teachout Campaign is nothing more than another Democrat Party puppet. They are nothing more than another front for Trump to run against the Republicans in 2018.,284,2020-05-21 18:31,Twitter Web App,1836,434,gpt2_don,1.26E+18,,29442313,FALSE,https://t.co/J53NhPRUap,en,May,Q2
The Green New Deal is dead and gone. Instead we,6,2020-04-30 12:30,Twitter for iPhone,58889,13573,gpt2_don,1.26E+18,,,FALSE,https://t.co/Q4AOdpuBva,en,April,Q2
The following is a guest post by Dr. Eric Weinstein.,292,2020-04-22 20:04,Twitter Web App,241,63,gpt2_don,1.25E+18,,253340075,FALSE,https://t.co/fcgrutVo0U,en,April,Q2
MANY well-meaning people are eager to blame the Extreme Left for everything from Undocumented Immigrants Crime and the Economy to the Food &amp; Air Supply,290,2020-03-25 19:28,Twitter Web App,5300,2187,gpt2_don,1.24E+18,,1.06E+18,FALSE,https://t.co/W2TAejwnBs,en,March,Q1
We've all seen photos and videos of young Michael Brown getting slammed head first into concrete or brick walls by police officers.,188,2020-04-17 17:47,Twitter for iPhone,178,29,gpt2_don,1.25E+18,,8.16E+17,FALSE,https://t.co/idUSlrkXzA,en,April,Q2
I've also seen and/or heard of many other times young men and women getting slammed to the,87,2020-03-30 22:12,Twitter Web App,83,44,gpt2_don,1.24E+18,,1.08E+18,FALSE,https://t.co/R7BN4Rr9YB,en,March,Q1
By now it should be obvious that the mainstream media is a complete and total shithole. They are going absolutely wild over every little thing that happens in the Trump White House. If you watch them you would think they are,175,2020-01-09 23:54,Twitter Media Studio,10593,2719,gpt2_don,1.22E+18,,29442313,FALSE,https://t.co/S6d7CILsMj,en,January,Q1
"Jim Zogby, a former chairman of the Federal Reserve Bank of San Francisco and a former Hillary Clinton campaign aide, is joining the all-new FOX Business Network as Chief Washington Correspondent. Jim was a member of the",248,2020-06-03 0:20,Twitter Web App,266,29,gpt2_don,1.27E+18,104198706,104198706,FALSE,,en,June,Q2
A conflict of interest of the highest order? Did the Obama administration allow its most trusted advisor to sell out our great Vets and Social Workers?,277,2020-06-17 20:16,Twitter Web App,43,7,gpt2_don,1.27E+18,1.08E+18,1.08E+18,FALSE,,en,June,Q2
Predators!,84,2020-04-03 17:57,Twitter for iPhone,53692,8849,gpt2_don,1.25E+18,,138203134,FALSE,https://t.co/BJtm2k7aCY,en,April,Q2
SOCIAL WITCH HUNT!,292,2020-01-18 13:49,Twitter Web App,88,10,gpt2_don,1.22E+18,,2978837542,FALSE,https://t.co/IckiGwUFmK,en,January,Q1
The BBC's Panorama programme has re-opened a long-dead murder case which might have been solved decades ago.,40,2020-03-10 13:46,Twitter for iPhone,39562,9752,gpt2_don,1.24E+18,,,FALSE,https://t.co/OwJf9vAdHQ,en,March,Q1
The BBC Panorama programme has re-opened a long-dead murder case which might have been solved,256,2020-05-26 20:13,Twitter Web App,13,1,gpt2_don,1.27E+18,1.00E+18,1.00E+18,FALSE,,en,May,Q2
Venezuela: 'We are not going to quit' as opposition braces for hard line approach from Maduro,87,2020-06-17 21:43,Twitter Web App,423,123,gpt2_don,1.27E+18,,976542720,FALSE,https://t.co/BJhLbJpsdN,en,June,Q2
Venezuela on edge as opposition braces for hard line approach from President Maduro,45,2020-06-23 14:05,Periscope,92,53,gpt2_don,1.28E+18,,19834403,FALSE,https://t.co/0UyfhvfTfO,en,June,Q2
If you haven't seen it yet comment below and tell us!,153,2020-03-13 19:29,Twitter Web App,519,160,gpt2_don,1.24E+18,,1077214808,FALSE,https://t.co/yG8IB6dlk8,en,March,Q1
WE ARE GETTING FISCAL 2016 UNBELIEVABLE!,268,2020-01-08 18:25,Twitter Web App,39,10,gpt2_don,1.21E+18,,235251868,FALSE,https://t.co/sfDBW6TDMH,en,January,Q1
Thank you!,153,2020-06-13 13:46,Twitter for iPhone,1320,212,gpt2_don,1.27E+18,,259341329,FALSE,https://t.co/1hUKI20USz,en,June,Q2
Thank you!,204,2020-05-18 17:06,Twitter for iPhone,6,2,gpt2_don,1.26E+18,19834403,19834403,FALSE,,en,May,Q2
Thank you so much!,199,2020-05-06 18:19,Twitter for iPhone,48,4,gpt2_don,1.26E+18,19834403,19834403,FALSE,,en,May,Q2
"In the wake of the horrific Orlando attack, where 49 people were massacred by an Islamic terrorist in what many consider to be the first mass shooting in the US history, many Americans are asking what can be done to stop such",252,2020-06-17 22:42,Twitter Web App,92,27,gpt2_don,1.27E+18,20217019,20217019,FALSE,,en,June,Q2
This morning I went to work and saw that the outgoing Administration was cutting Social Security and Medicare. @PeteRouzer is wrong. ObamaCare will be replaced with one that will be better and more efficient than the two we,274,2020-04-02 20:01,Twitter Web App,16,7,gpt2_don,1.25E+18,4919082864,4919082864,FALSE,,en,April,Q2
The Conservative Party of Canada must urgently investigate the following serious allegations:,294,2020-06-17 19:33,Twitter for iPhone,63,5,gpt2_don,1.27E+18,,1.08E+18,FALSE,https://t.co/psoEHIVmbE,en,June,Q2
"In a massive blow for the LGBT community, the Supreme Court has decided that it is ok for a guy to be a lesbian even if his name is Tom and she is Jane. I am proud of our @SEC Commissioner Mike",265,2020-03-16 15:21,Twitter for iPhone,1066,260,gpt2_don,1.24E+18,,19834403,FALSE,https://t.co/dMUxZ0ID7M,en,March,Q1
"The Government has delayed the decision on whether to put an end to the ""unprecedented"" threat of terrorism coming from the Republic of China. Today I am pleased to announce that we are moving closer to making this a reality",70,2020-05-27 0:18,Twitter Web App,7,1,gpt2_don,1.27E+18,20217019,20217019,FALSE,,en,May,Q2
Our Mission,290,2020-05-01 18:00,Twitter for iPhone,181,33,gpt2_don,1.26E+18,,8.65E+17,FALSE,https://t.co/aSeMkPbKPg,en,May,Q2
To provide exceptional healthcare to our residents and visitors the world over. We are a leader in the delivery of high-quality healthcare and we will continue to lead in delivering quality care. Together we will overcome the,190,2020-05-25 18:12,Twitter for iPhone,217,19,gpt2_don,1.26E+18,,1.08E+18,FALSE,https://t.co/wnHAHfstFy,en,May,Q2
"A few weeks ago on MSNBC, Soledad O'Brien was having a great interview with @PeteHegseth who is amazing with the Young Republicans. He asked her what she would say to Nancy Pelosi if",98,2020-02-18 23:52,Twitter for iPhone,1,0,gpt2_don,1.23E+18,9.63E+17,15844405,FALSE,,en,February,Q1
He is the most intelligent man ever to serve our great country. Tom Moore is a tremendous fighter for the people of Alabama!,265,2020-06-11 15:12,Twitter Web App,898,179,gpt2_don,1.27E+18,,1058807868,FALSE,,en,June,Q2
Republicans have been working very closely with the State of Alabama. We fully support them in whatever,176,2020-04-22 0:29,Twitter for iPhone,113,11,gpt2_don,1.25E+18,,4919082864,FALSE,https://t.co/K7zX6xnEpJ,en,April,Q2
The recently released FBI Document Releases About The Hillary Clinton Email Case Are Completely Fabricated!,41,2020-04-06 21:21,Twitter Web App,4012,390,gpt2_don,1.25E+18,,232268199,FALSE,,en,April,Q2
The Clinton/GRAVES FBI Hoax (and they know it) Was A Huge PR Disaster For Crooked Hillary!,190,2020-03-26 15:21,Twitter Web App,842,140,gpt2_don,1.24E+18,1.06E+18,1.06E+18,FALSE,https://t.co/KKt3jsOQkw,en,March,Q1
The 'Lagwagon' is a system of transmission used by the National Grid to move electricity from one part of the country to another.,242,2020-01-09 19:25,Twitter Web App,650,226,gpt2_don,1.22E+18,235251868,235251868,FALSE,,en,January,Q1
The United States must cancel its payments to China and Russia and help us with the,197,2020-03-24 18:15,Hootsuite Inc.,112,37,gpt2_don,1.24E+18,,4919082864,FALSE,https://t.co/l4sYPoZFuK,en,March,Q1
PATNA: Till date over 101 people have died in Assam state due to the monsoon floods. The situation is getting much better with help and assistance from neighbouring countries including Nepal and Bangladesh. @NarendraMod,114,2020-04-29 21:45,Twitter for iPad,1,0,gpt2_don,1.26E+18,75470341,15844405,FALSE,,en,April,Q2
"In a rare audience session with the American people today, President Donald J. Trump answered a number of important and important questions. The most important questions asked of him by a sitting President in many, many years.",195,2020-03-24 15:08,Periscope,89,105,gpt2_don,1.24E+18,,976542720,FALSE,https://t.co/44CwI7bWqr,en,March,Q1
Shocked to learn that my two great heroes today were asked by the Obama Administration to stand down from their important work to Protect America from Radical Islamic Terrorism. They said NO!,278,2020-04-21 19:53,Twitter Web App,733,81,gpt2_don,1.25E+18,,104198706,FALSE,,en,April,Q2
A total and complete End to the Obama Administration,0,2020-01-16 0:51,Twitter for iPhone,91085,23790,gpt2_don,1.22E+18,,,FALSE,https://t.co/RcUcLBl9tT,en,January,Q1
Today we announce that the United States has agreed to provide the Government of Egypt with around $1.4 billion in financial assistance to support its efforts to address the health care crisis that it is facing. The United States remains firmly,123,2020-03-17 15:30,Twitter Web App,43,21,gpt2_don,1.24E+18,,269992801,FALSE,https://t.co/7rCmpD1So5,en,March,Q1
This is a rush transcript. Copy may not be in its final form.,202,2020-04-06 14:02,Twitter Web App,84,9,gpt2_don,1.25E+18,20217019,20217019,FALSE,,en,April,Q2
"AMY GOODMAN: On Sunday, as tens of thousands of people protested across the nation from the inauguration of President-elect Donald Trump, a bomb",149,2020-06-11 19:21,Twitter for iPhone,2161,403,gpt2_don,1.27E+18,,8.16E+17,FALSE,,en,June,Q2
The UESPWiki - Your source for The Elder Scrolls since 1995,265,2020-05-12 21:01,Twitter Web App,37,7,gpt2_don,1.26E+18,,8.65E+17,FALSE,https://t.co/Tr3dEjTc6R,en,May,Q2
"This article is about the nordic religion. For the Nordic People's Party, see The Nordics Party.",294,2020-02-20 23:32,Twitter for iPhone,88,28,gpt2_don,1.23E+18,,20217019,FALSE,https://t.co/p8D8kUMhqk,en,February,Q1
The Second Empire was,170,2020-06-03 16:29,TweetDeck,27,11,gpt2_don,1.27E+18,,19668491,FALSE,https://t.co/iRG8xaGXeD,en,June,Q2
State and federal law enforcement agencies are working closely with the Federal Bureau of Investigation and the U.S. Secret Service to investigate an incident in which a male suspect has been captured and is in custody.,303,2020-02-12 22:08,Twitter Media Studio,21705,4639,gpt2_don,1.23E+18,,29442313,FALSE,https://t.co/e6kxK1r2qn,en,February,Q1
Let me be very clear. I am not calling for the impeachment of the President.,140,2020-05-20 18:56,Twitter Web App,13,0,gpt2_don,1.26E+18,416025003,416025003,FALSE,https://t.co/4hWyrcr7zl,en,May,Q2
That is up to the Republican House and the Republican Senate. I am calling for an independent investigation led by a bipartisan group of Constitutional lawyers,240,2020-04-22 20:04,Twitter for iPhone,223,83,gpt2_don,1.25E+18,,19291441,FALSE,https://t.co/Ch1eI3PjTm,en,April,Q2
"Yesterday on CNN's Reliable Sources, Republican National Committee staffer Jacquelyn Martin was asked by a political analyst if she thinks Donald Trump will be successful in his bid for the White House.",245,2020-06-12 16:29,Twitter Web App,25445,3591,gpt2_don,1.27E+18,,232268199,FALSE,,en,June,Q2
Report: NSA Director to Meet with Senate Intelligence Committee Members tomorrow,211,2020-03-12 20:27,Twitter Web App,24,10,gpt2_don,1.24E+18,4919082864,4919082864,FALSE,,en,March,Q1
Nancy Pelosi is asking for an independent investigation into the surveillance programs. She wants to talk to the Senate Intelligence Committee. Is she being,295,2020-02-12 2:00,Twitter for Advertisers,30,12,gpt2_don,1.23E+18,,976542720,FALSE,https://t.co/qFMqGLSIzx,en,February,Q1
Abedin spoke at the Democratic National Convention last night about the need to defeat the Radical Left Republicans who are trying to take away our Country from us. She will NEVER let it happen. We need her 100%!,231,2020-01-29 0:42,Twitter Web App,44,13,gpt2_don,1.22E+18,1.19E+18,1.19E+18,FALSE,,en,January,Q1
"The Washington Post is reporting that the Trump campaign got ""insider information"" that senior members of the Obama Administration were involved in a scheme to rig the 2016 presidential election.",279,2020-04-09 16:02,TweetDeck,386,101,gpt2_don,1.25E+18,,432895323,FALSE,https://t.co/q7xjmZmrxv,en,April,Q2
"Did Hillary Clinton Get ""Insider Information"" That",256,2020-06-17 22:44,Twitter Web App,77,12,gpt2_don,1.27E+18,20217019,20217019,FALSE,,en,June,Q2
And it was also announced today that the White House Press Briefing has been moved to the foyer of the White House to better reflect the Administration's policy and to better reflect the President's approach to the Russia Hoax and,135,2020-04-06 0:28,Twitter Web App,505,96,gpt2_don,1.25E+18,,1.19E+18,FALSE,https://t.co/8w8dbJ59KO,en,April,Q2
Do you ever get the feeling that you're inside a documentary? I've done that all of the time and it is incredible!,173,2020-06-18 20:32,Twitter Web App,105,18,gpt2_don,1.27E+18,,1.04E+18,FALSE,https://t.co/uTeQJ59bpQ,en,June,Q2
Thank you Stephen!,39,2020-04-18 3:38,Twitter for iPhone,46633,10985,gpt2_don,1.25E+18,,,FALSE,https://t.co/fG7YXOCk9R,en,April,Q2
We have been in touch with Canada and Mexico. Great to see,116,2020-03-19 12:24,Twitter for iPhone,132,69,gpt2_don,1.24E+18,,259341329,FALSE,,en,March,Q1
I'd recommend getting a copy of this book for yourself and reading it over and over. It is a must have for anyone interested in the history of India and a must read for anyone who wants to understand the rise and fall,152,2020-04-28 19:47,Twitter Web App,26,5,gpt2_don,1.26E+18,,60688326,FALSE,https://t.co/nkwchndWmg,en,April,Q2
KUWAIT/PARIS (Reuters) - The United States and its allies launched a U.N. missile defense system on Saturday near Saudi Arabia to counter what Washington sees as an Iranian threat in the region.,118,2020-05-01 0:54,Twitter for iPhone,155765,37939,gpt2_don,1.26E+18,,,FALSE,,en,May,Q2
The Obama Administration is prosecuting more whistleblowers under the Espionage Act than all previous administrations combined!,81,2020-01-10 22:39,Twitter for iPhone,103984,17013,gpt2_don,1.22E+18,,138203134,FALSE,,en,January,Q1
...and the Trump Administration is determined to put an end to it.,139,2020-01-26 15:27,Twitter for iPhone,64424,14606,gpt2_don,1.22E+18,,,FALSE,,en,January,Q1
....and now we learn that General Michael Flynn and his,87,2020-04-12 13:36,TweetDeck,5047,490,gpt2_don,1.25E+18,,432895323,FALSE,https://t.co/Le3oNnyql6,en,April,Q2
The CBGB is doing a great job in the fight against Cancer. The Trump Administration has been a huge supporter of our work!,256,2020-05-01 0:11,Twitter for iPhone,56012,13602,gpt2_don,1.26E+18,,,FALSE,,en,May,Q2
The U.S. is the only country that provides full medical care to all our Heroes,292,2020-02-11 22:08,Twitter Web App,28,7,gpt2_don,1.23E+18,,16335288,FALSE,https://t.co/xbxHPENCoA,en,February,Q1
The biggest threat we face as a nation is to the core. And if I had my way we would be destroying each other first. If I am elected President our Country would tear apart like never before!,278,2020-03-18 22:58,Twitter Web App,74,24,gpt2_don,1.24E+18,,20217019,FALSE,https://t.co/aMPtkC0JWp,en,March,Q1
Let's face it. We live in a corrupt political system where big money corrupts big time. We have 2 houses in great shape. We have the BEST ELECTION EVER!,156,2020-06-04 22:00,Twitter Web App,69,22,gpt2_don,1.27E+18,104198706,104198706,FALSE,https://t.co/e8Gnbf74dd,en,June,Q2
When are you going to release your tax returns? I haven't heard from you.,205,2020-01-23 19:32,Twitter Web App,7,0,gpt2_don,1.22E+18,237770636,237770636,FALSE,,en,January,Q1
Just like with all other Russian Dopers etc. they are being investigated by the House and Senate equally as they did with the previous Administ,47,2020-02-10 22:22,Twitter for iPhone,356,83,gpt2_don,1.23E+18,,976542720,FALSE,https://t.co/gnN4gapEpo,en,February,Q1
It seems like just yesterday that I was cheering the thought of the Libertarian Party of Nevada becoming the first party in the United States to run on a 3rd party because the people of that great State so strongly want it.,203,2020-03-02 1:25,Twitter for iPhone,4,1,gpt2_don,1.23E+18,40550119,15844405,FALSE,,en,March,Q1
The CBC is trying to take away our democratic process. This is an absolute travesty. They were the ones that said that the NDP were too liberal. Now they are the ones saying that the Liberals are too conservative.,304,2020-04-01 16:37,Twitter Web App,84,33,gpt2_don,1.25E+18,,1.08E+18,FALSE,https://t.co/9gIrd34DwG,en,April,Q2
We have been making wholesale changes in our immigration system and the fastest way to do this is for the World to come and work with us. We have already had great success with that and its time to move on to more positive,87,2020-03-27 17:58,Periscope,144,97,gpt2_don,1.24E+18,,104198706,FALSE,https://t.co/MEQtfpO347,en,March,Q1
Now that we know that the DNC and others worked with Russia to Rig the 2016 Presidential Election we have to ask ourselves...why?,122,2020-03-03 20:59,Twitter for iPhone,659,84,gpt2_don,1.23E+18,,11347122,FALSE,https://t.co/H8H63rFd6b,en,March,Q1
Why does the Lamestream Media refuse to report on this? But they will when the,165,2020-02-19 2:56,Twitter for iPhone,40,8,gpt2_don,1.23E+18,,41266395,FALSE,https://t.co/jC0Z9EnE51,en,February,Q1
In the latest episode of the best of both worlds podcast (yes it is even better!) we bring you stories like these!,291,2020-04-13 17:06,TweetDeck,66,13,gpt2_don,1.25E+18,,1.08E+18,FALSE,https://t.co/jyaqI3TFHF,en,April,Q2
The Russian government is now saying that they will release the American citizen Joseph Rich if we release their,222,2020-05-25 22:34,Twitter for iPhone,2002,363,gpt2_don,1.27E+18,,432895323,FALSE,https://t.co/tWArGqQoHJ,en,May,Q2
"MADISON, Wis. (BUSINESS WIRE), July 17, 2014 (BUSINESS WIRE)--Zynga is proud to announce that it added 200",273,2020-03-24 22:22,Twitter Web App,73,10,gpt2_don,1.24E+18,111721601,111721601,FALSE,,en,March,Q1
The city of Austin says it will sue President Trump for allegedly inflating the budget of the city.,204,2020-03-13 0:38,Twitter Web App,13,11,gpt2_don,1.24E+18,1.04E+18,1.04E+18,FALSE,,en,March,Q1
The City of Austin is in arrears on over a $16.5 Million budget. They have not paid their,184,2020-01-20 15:45,Twitter Web App,88,12,gpt2_don,1.22E+18,,60688326,FALSE,https://t.co/myZUWfzUy6,en,January,Q1
This week we're reviewing the least-watched NFL game of the season. Are the New England Patriots the better team? @FoxBusiness @JudgeJeanine @GMA @seanhannity,231,2020-03-31 20:25,Twitter Web App,6,2,gpt2_don,1.25E+18,1.08E+18,1.08E+18,FALSE,,en,March,Q1
"In a recent interview with ABC News, former President Obamawhite and current Presidential Candidate Dr. Ben Carson stated that the Obamacare website is fine. He even stated that he is working on fixing it. Listen to the",255,2020-05-28 18:04,Twitter Web App,19,9,gpt2_don,1.27E+18,8.14E+17,8.14E+17,FALSE,,en,May,Q2
Decorating the Oval Office,242,2020-04-02 19:27,Twitter VIT App for iOS,73,16,gpt2_don,1.25E+18,1077214808,1077214808,FALSE,https://t.co/kr3vwkHVNx,en,April,Q2
President Trump has been very busy decorating the White House. Here are a few of the great opportunities he has provided.,170,2020-02-09 0:07,Twitter for iPhone,52580,11396,gpt2_don,1.23E+18,,,FALSE,,en,February,Q1
On Friday we held our second of two Militarized Welcome,169,2020-06-19 19:54,Twitter Web App,37,17,gpt2_don,1.27E+18,,518700708,FALSE,https://t.co/b4KzBMpwxM,en,June,Q2
Join us for a night of fun and games for the whole family at the Masonic Temple! No experience necessary! This is for all the wonderful young men &amp; women who are making a difference in our,280,2020-03-20 18:32,Twitter Web App,22,9,gpt2_don,1.24E+18,1.00E+18,1.00E+18,FALSE,,en,March,Q1
President Trump on Tuesday renewed calls for a new investigation into the deadly shooting at the GOP congressional baseball practice in lower Manhattan.,225,2020-02-18 22:09,Twitter Web App,78,25,gpt2_don,1.23E+18,,1.19E+18,FALSE,https://t.co/aRJZUSD8iM,en,February,Q1
The Obama Administration was totally unable or unwilling to stop the Reign of Terror and Corruption that hit our,285,2020-04-18 15:28,Twitter Media Studio,485,156,gpt2_don,1.25E+18,,8.14E+17,FALSE,https://t.co/Q9ibhV3VKb,en,April,Q2
The United States and China are working together to address the catastrophic situation in Yemen. The United States is providing vital assistance to the Government of Yemen including surveillance drones and other surveillance assets. China is committed to a stable and prosperous Yemen,120,2020-05-28 1:46,Twitter for iPhone,11217,1593,gpt2_don,1.27E+18,,1.06E+18,FALSE,,en,May,Q2
"Just days after President Donald Trump fired FBI Director James Comey, Sen. John McCain (R-AZ) released the following statement on Comey's Impeachment Hoax:",158,2020-04-29 17:40,Twitter Web App,41,18,gpt2_don,1.26E+18,,1.04E+18,FALSE,https://t.co/ul1Motem2v,en,April,Q2
The American people demand accountability for Comey's illegal,294,2020-03-18 0:08,Twitter Media Studio,208,44,gpt2_don,1.24E+18,,1.08E+18,FALSE,https://t.co/cao88B9RjR,en,March,Q1
So I'm really sorry that you have to wait up to 45 days to buy your prescription meds. I am so sorry. I was going to make it 15 days but it looks like it will be longer than that.,227,2020-05-05 17:53,Twitter Media Studio,66,17,gpt2_don,1.26E+18,,20217019,FALSE,https://t.co/0lL3VAVPMB,en,May,Q2
It's all about the money. There's no way around it.,218,2020-04-21 12:01,TweetDeck,7183,1432,gpt2_don,1.25E+18,,29442313,FALSE,https://t.co/5sbBXTCvb8,en,April,Q2
